State,class
.X.X.x.G.G.,Normal-Stribrek
W.W.X*,Normal-Stribrek
F*,Normal-Stribrek
.Y.Y.W.H.y.,Normal-Stribrek
W.w.,Normal-Stribrek
.W.w.w.W*W.,Normal-Stribrek
.W.W.w.w.w.,Normal-Stribrek
x.W.W.w.Y.W,Normal-Stribrek
Z+Z.Z+z+W.F,Normal-Stribrek
W.W.,Normal-Stribrek
.W*W.F.f.W*,Normal-Stribrek
W.W+Y.Y.W.w,Normal-Stribrek
W.,Normal-Stribrek
z.i.Z.Z.,Normal-Stribrek
.w.Z*Z.Z.z.,Normal-Stribrek
.w.F.W*W.F.,Normal-Stribrek
"*W.f.Z*W,W.",Normal-Stribrek
W.,Normal-Stribrek
+X.Z+Y.F.X+,Normal-Stribrek
"h,h,h,h,h,h",Normal-Stribrek
X0X.X0,Normal-Stribrek
Y.h.,Normal-Stribrek
"W,W.W.W,W.W",Normal-Stribrek
".W+W.Z*W,Z*",Normal-Stribrek
"W.w.f.W,W.W",Normal-Stribrek
"W.Z*z*W,W.F",Normal-Stribrek
Z.,Normal-Stribrek
",Z.Y,y.y.y.",Normal-Stribrek
".W.U,u,u+u+",Normal-Stribrek
Z.Z.Z.z.Z.Z,Normal-Stribrek
"U+D+U,U+U,u",Normal-Stribrek
+Y.y.Y+Y.H.,Normal-Stribrek
",d,U+u,u,d,",Normal-Stribrek
Y.H.Y+Y.H.Y,Normal-Stribrek
"U,U+U,u,u+u",Normal-Stribrek
"u,u,U+U,U,U",Normal-Stribrek
*i*Z0z*z0Z.,Normal-Stribrek
"+U,u+u+U,U,",Normal-Stribrek
*I*I*z*z*z*,Normal-Stribrek
*z*z*W.Z*z*,Normal-Stribrek
z.Z0Z.,Normal-Stribrek
Z.I.i.Z.Z.z,Normal-Stribrek
00,Normal-Stribrek
Z+W.W*W.w.,Normal-Stribrek
V.E.,Normal-Stribrek
"z.w,W.w.f.Y",Normal-Stribrek
"Z,W.W*W.",Normal-Stribrek
Z*I*w*Z.W+W,Normal-Stribrek
".Y,Y,Z,W.z.",Normal-Stribrek
".H.Z,Z.I.Z*",Normal-Stribrek
".z.z.Y,H,W.",Normal-Stribrek
x.X.X.x.X.X,Normal-Stribrek
i0h0,Normal-Stribrek
y.,Normal-Stribrek
i0i0f0,Normal-Stribrek
i*i*I0,Normal-Stribrek
Z.,Normal-Stribrek
W.Z.W.Z.W.,Normal-Stribrek
Z.Z.z.Z.,Normal-Stribrek
"F.W,",Normal-Stribrek
W.,Normal-Stribrek
Z.z.I.z.,Normal-Stribrek
Z*,Normal-Stribrek
",h,y.h.y.h.",Normal-Stribrek
Z.,Normal-Stribrek
"W,W.",Normal-Stribrek
W.,Normal-Stribrek
z.,Normal-Stribrek
0z*,Normal-Stribrek
W.W.w.X*Y.z,Normal-Stribrek
I*H*z*,Normal-Stribrek
F.F.w.w.Z*W,Normal-Stribrek
z0Z*Z*,Normal-Stribrek
z0,Normal-Stribrek
*Z*z*z*z*y*,Normal-Stribrek
"W.W.W.F.Z,Z",Normal-Stribrek
.Z.Z.W.Z*Z*,Normal-Stribrek
w.Y0X.Z*,Normal-Stribrek
w.w.w.Z0,Normal-Stribrek
z0,Normal-Stribrek
Z.i.z.z.Z0,Normal-Stribrek
".W.Z,Z*Z*z*",Normal-Stribrek
".W.W,Z*F*W.",Normal-Stribrek
Z*,Normal-Stribrek
+Z*Z+z*W.Z*,Normal-Stribrek
I.,Normal-Stribrek
Z*Z.Y*z0,Normal-Stribrek
.W.W.W.Z0z*,Normal-Stribrek
.w.W.Z*Z.Z.,Normal-Stribrek
z.,Normal-Stribrek
W.w.,Normal-Stribrek
.W.w.Z*W.W.,Normal-Stribrek
W.,Normal-Stribrek
Z.Z*,Normal-Stribrek
"W*W.W+W.W,W",Normal-Stribrek
H.Y+W.w.W.W,Normal-Stribrek
"x,X,x,W+Y.F",Normal-Stribrek
z.Z.Z.z.,Normal-Stribrek
".Z.z.Z.Z,Z.",Normal-Stribrek
W.w.W+W.,Normal-Stribrek
z+W.W.,Normal-Stribrek
y.W.Y.Y.Y+Y,Normal-Stribrek
".Z.Z,Z.Z.I.",Normal-Stribrek
X.x.W+W.F.F,Normal-Stribrek
W.w.W+W.,Normal-Stribrek
"Y,W.Z+W.",Normal-Stribrek
Y+Y.Y.Y.y.Y,Normal-Stribrek
"V,V.e.X.v.V",Normal-Stribrek
X.h.V.V.X+X,Normal-Stribrek
"Y+Y.E.V.Y,Y",Normal-Stribrek
z.z.Z.Z.,Normal-Stribrek
z.Z.Z.z.,Normal-Stribrek
z.Z.z.Z.,Normal-Stribrek
z.z.i.z.,Normal-Stribrek
.W+W.F.w.Z*,Normal-Stribrek
Z.Z.I.z.z.Z,Normal-Stribrek
.w.W.Y+z+W.,Normal-Stribrek
".H.x,y,y.Y,",Normal-Stribrek
.Y.H.Y.y.X.,Normal-Stribrek
y*y*Y.Y*y*h,Normal-Stribrek
y*h*y*y*h*h,Normal-Stribrek
*h*h*y*h*y*,Normal-Stribrek
h*h*h*h*h*y,Normal-Stribrek
W*,Normal-Stribrek
W.F.W.Z*W.w,Normal-Stribrek
.w.Z.w.W.w.,Normal-Stribrek
W.W.W.W*W.W,Normal-Stribrek
f0f0,Normal-UDP-NTP-server
i0i0,Normal-UDP-NTP-server
z*z*Z*Z*Z+R,Normal-UDP-NTP-server
i0i0A0,Normal-UDP-NTP-server
i0,Normal-HTTP-windowsupdate
i0z*z0,Normal-UDP-NTP-server
f0f0,Normal-UDP-NTP-server
f0f0,Normal-UDP-NTP-server
s.b.,Normal-CVUT-WebServer
z0z0,Normal-CVUT-WebServer
"U*U.U+R,R.R",Normal-CVUT-WebServer
.Y.H.H.h.Y.,Normal-Jist
",h,h,h,h,h,",Normal-Jist
"Y,Y.Y.",Normal-Jist
"I.Z,Z.Z.",Normal-Jist
".R,R.r.A.A.",Normal-Jist
".Z*Z,Z.Z.Z.",Normal-Jist
.z.i.z.Z*Z.,Normal-Jist
Z.Z.z.,Normal-Jist
.Z.Z.Z.Z.Z.,Normal-Jist
Z.Z.z.Z.Z.,Normal-Jist
.z.Z*Z.Z.z.,Normal-Jist
W.,Normal-Jist
y.,Normal-Jist
z.z.W.f.,Normal-Jist
.Z.W.f.I.z.,Normal-Jist
w.,Normal-Jist
.W.y.H.W.W.,Normal-Jist
i*W.,Normal-Jist
Z.z.,Normal-Jist
z.z.Z+Z.z.I,Normal-Jist
.Z.Z.Z.Z+Z.,Normal-Jist
Z.Z.z.z.,Normal-Jist
Z.Z.Y.I.z.,Normal-Jist
"Y,Y.",Normal-Jist
Y.,Normal-Jist
V*V.W.,Normal-Jist
z.i.,Normal-Jist
.z.Y+Z.i.z.,Normal-Jist
Z.I.,Normal-Jist
Z.I.z.I.,Normal-Jist
w.f.f.w.,Normal-Jist
"Z.W,W.W.",Normal-Jist
Z.,Normal-Jist
Y*V.H.,Normal-Jist
x.,Normal-Jist
"X*X.X,",Normal-Jist
"Y*Y.Y,y,y.",Normal-Jist
X.X.x.,Normal-Jist
X.X.X.X.X.,Normal-Jist
x.X.X.X.x.x,Normal-Jist
X.X.X.X.X.X,Normal-Jist
"y+y+w*Y.Y,",Normal-Jist
Z.Z.Z.Z.,Normal-Jist
I.I.I.I.,Normal-Jist
"I.I.Z,Z.",Normal-Jist
I.I.,Normal-Jist
"I.Z,z,Z.",Normal-Jist
Z.I.z.z.,Normal-Jist
"z.Z.Z,Z.",Normal-Jist
W.,Normal-Grill
".U.U,U.u.U.",Normal-Grill
Z.Z.Z.W.V+,Normal-Grill
"x.X,X,x.G.x",Normal-Grill
Y.,Normal-Grill
.z.i.W+W.W.,Normal-Grill
Z.Z.z.z.I.Z,Normal-Grill
"w.W,w,Y.X,",Normal-Grill
W.,Normal-Grill
F.Y+Y.W.X+X,Normal-Grill
"W.w.X,X.X,X",Normal-Grill
z.Z.Z.Z.,Normal-Grill
Z.z.Z.Z.,Normal-Grill
Z.z.z.Z.,Normal-Grill
"W.Z,Z.Z.I.I",Normal-Grill
Z.w.Z.,Normal-Grill
W.,Normal-Grill
w.,Normal-Grill
Z.w.w.w.W.,Normal-Grill
W.Z.W.W.W.,Normal-Grill
Z.z.i.,Normal-Grill
z.Z.Y.z.Y+z,Normal-Grill
V.,Normal-Grill
".Y.y.h.h.Y,",Normal-Grill
"y.Z.Y.X,x.X",Normal-Grill
"Y.H.Y,Y.Y.Z",Normal-Grill
W.w.,Normal-Grill
Z*,Normal-Grill
Z.Z.,Normal-Grill
W.,Normal-Grill
W.,Normal-Grill
"Y+W.Y,Y.h.",Normal-Grill
"W,W.W.",Normal-Grill
"z,z,Z.Z.I.z",Normal-Grill
Z.z.i.i.,Normal-Grill
z.,Normal-Grill
Z*,Normal-Grill
Z*,Normal-Grill
W.W.,Normal-Grill
W.,Normal-Grill
F.W*Z.W.,Normal-Grill
Z.Z.i.z.z.,Normal-Grill
Z.z.z.W+Z.w,Normal-Grill
Z.Z.z.z.,Normal-Grill
I.Z+,Normal-Grill
Z*Z.W*W.,Normal-Grill
Y.,Normal-Grill
"W.Y,",Normal-Grill
Y.H.Y.Y.,Normal-Grill
w.,Normal-Grill
W.W.W.Z.,Normal-Grill
z.Z.Z.Z.,Normal-Grill
"F.Y,G,x+",Normal-Grill
".X,x,x+X,x.",Normal-Grill
"V.X,X,X+X,",Normal-Grill
V.Y.V.V.,Normal-Grill
Z.Z.,Normal-Grill
".Z,Z.Z.Z.Z.",Normal-Grill
Z.Z.,Normal-Grill
y*,Normal-Grill
X.X.x.X.g.G,Normal-Grill
Y.Y.X.H.y.y,Normal-Grill
"y,y,",Botnet-TCP-Established-HTTP-Binary-Download
"a,",Botnet-UDP-Attempt-DNS
"Y.y.z.Z,Z.Z",Botnet-TCP-Established-SPAM
"y,y+Y,y,",Botnet-TCP-HTTP-Google-Net-Established
",Y.Y,H,Y.H.",Botnet-TCP-HTTP-Google-Net-Established
y.y.y.y.H.y,Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
b+,Botnet-TCP-Attempt-SPAM
E.E.E.E.E.e,Botnet-TCP-Attempt-SPAM
"b,b,b,b,",Botnet-TCP-Attempt-SPAM
"Z,Z.Z*",Botnet-TCP-Established-SPAM
"y.H.h,y,y,y",Botnet-TCP-Established-HTTP-Microsoft
",H,y,y,y,y,",Botnet-TCP-Established-HTTP-Microsoft
"y,H.H,H,Y,Y",Botnet-TCP-Established-HTTP-Microsoft
"h,H,y,H,Y,",Botnet-TCP-Established-HTTP-Microsoft-Live
"Y+Y,y.y,Y+Y",Botnet-TCP-Established-SSL-Microsoft
"y,",Botnet-TCP-WEB-Established-SSL
Y*,Botnet-TCP-Established-SSL-Microsoft
"h+y,h,Y.",Botnet-TCP-Established-HTTP-Microsoft-Live
"Y*Y,y.",Botnet-TCP-Established-SSL-Microsoft
y.Y*Y.y.,Botnet-TCP-Established-SSL-Microsoft
".H.y,h,y.H.",Botnet-TCP-Established-SSL-Microsoft
.h.H.y.H.y.,Botnet-TCP-Established-Custom-Encryption
"y.H,y.y,H,Y",Botnet-TCP-Established-HTTP-Microsoft
b+,Botnet-TCP-Attempt-SPAM
b+,Botnet-TCP-Attempt-SPAM
b+,Botnet-TCP-Attempt-SPAM
"Y,E,B,V*Y,E",Botnet-TCP-Attempt-SPAM
"H,E,B,V*Y,E",Botnet-TCP-CC-HTTP-Not-Encrypted
b+a+,Botnet-TCP-Attempt-SPAM
"Y.Y+Y,Y+Y.",Botnet-TCP-Established-HTTP-Microsoft-Live
V.V.V.V.V.V,Botnet-TCP-Established-HTTP-Ad
"y,y,y,H,y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
Z.Z.I.I.Z+,Normal-Stribrek
".U.U,U.U,U.",Normal-Stribrek
Y.Y.H.Y.,Normal-Stribrek
"x.H.Y.x.Y,Y",Normal-Stribrek
f.f.f.,Normal-Stribrek
",h,h,h,h,h,",Normal-Stribrek
",h,h,h,h,h,",Normal-Stribrek
Z.W.,Normal-Stribrek
.H.y.H.H.y.,Normal-Stribrek
",u,U+u,u,u,",Normal-Stribrek
w.F.F.Z.,Normal-Stribrek
"U+u,u,u,u,u",Normal-Stribrek
+Y.H.Y*Y.y.,Normal-Stribrek
"U+z+u+u,u+U",Normal-Stribrek
y.Y+Y.y.X+h,Normal-Stribrek
"u,u,d,u+U,d",Normal-Stribrek
",u,U+u,u+u,",Normal-Stribrek
z+W.W.F.w.w,Normal-Stribrek
"Z,",Normal-Stribrek
".y,Y*Y.Y,W.",Normal-Stribrek
H.H.,Normal-Stribrek
"Z,Z.I.i.I.",Normal-Stribrek
y.H.h.h.H.H,Normal-Stribrek
z*Z.Z.,Normal-Stribrek
F.,Normal-Stribrek
"W,W.",Normal-Stribrek
"W,",Normal-Stribrek
F.,Normal-Stribrek
y.Y.,Normal-Stribrek
.x.x.y.H.y.,Normal-Stribrek
h*,Normal-Stribrek
Y*h*,Normal-Stribrek
Z.Z.z.Z.z.Z,Normal-Stribrek
.z.Z.Z.Z.Z.,Normal-Stribrek
Z+,Normal-HTTP-windowsupdate
"R+u*R,R.R*R",Normal-CVUT-WebServer
i0,Normal-UDP-NTP-server
.R.R.u.d.a.,Normal-Jist
"F.Z,",Normal-Jist
w.W.W.W.,Normal-Jist
".z.z.I.Z,Z.",Normal-Jist
.z.Z+Z.I.z.,Normal-Jist
I.Z.Z+Z.z.Z,Normal-Jist
i0,Normal-Jist
i0,Normal-Jist
I.i.,Normal-Jist
".z.z.Z,Z.Y.",Normal-Jist
Z.Z.Z.Z.I.,Normal-Jist
z.Z.,Normal-Jist
i0,Normal-Jist
.Z.Z.I.Z.Z.,Normal-Jist
.Z.Z.i.I.Z.,Normal-Jist
Z.i.,Normal-Jist
Z.z.Z.Z.z.,Normal-Jist
.I.I.Z.Z.Z.,Normal-Jist
w.,Normal-Jist
Z.Z.Y.Z.z.,Normal-Jist
Z.Z.,Normal-Jist
Y.I.i.y.,Normal-Jist
Z*,Normal-Jist
Z*,Normal-Jist
I.I.i.z.,Normal-Jist
Z.z.z.I.,Normal-Jist
i0,Normal-Jist
Z.I.I.I.I.,Normal-Jist
w.,Normal-Jist
i0,Normal-Jist
Z.Z.Z.z.I.I,Normal-Jist
"X.X,X.",Normal-Jist
+Z.Z.z.Z.Z.,Normal-Jist
Z.i.i.z.Z.Z,Normal-Jist
"Y,X.X,X.",Normal-Jist
.Z.Z.z.Z.Z.,Normal-Jist
Z.Z.i.Z.,Normal-Jist
i.i.z.,Normal-Jist
z.Z.Z.z.,Normal-Jist
a0,Normal-UDP-NTP-server
V.s.D.u.U.S,Normal-Grill
"+X.W.X.X,R.",Normal-Grill
Y.,Normal-Grill
"w.I.f.Z+R,",Normal-Grill
.W.Z.W.Z.Z.,Normal-Grill
"+W.X.X,H,X.",Normal-Grill
W.,Normal-Grill
.W.w.W+W.W.,Normal-Grill
"z.i.i.Z,",Normal-Grill
"Y,A,",Normal-Grill
"Y.Y*Y.Y+Y,",Normal-Grill
H*,Normal-Grill
i0,Normal-Grill
w.w.F.Y*Z.Z,Normal-Grill
Z.Z*,Normal-Grill
h0,Normal-Grill
",g,g,g,g,g,",Normal-Grill
z*I*,Normal-Grill
f0,Normal-Grill
F.,Normal-Grill
W.W.,Normal-Grill
W.w.,Normal-Grill
"w.R,R.",Normal-Grill
W.Z*,Normal-Grill
W.W.w.w.X*Y,Normal-Grill
0W.,Normal-Grill
i0,Normal-Grill
Z.,Normal-Grill
W.W.W.W*W.,Normal-Grill
i0,Normal-Grill
w.,Normal-Grill
W.,Normal-Grill
z.z.,Normal-Grill
y.Y.y.Y.,Normal-Grill
w.,Normal-Grill
H.H.Y.Y.,Normal-Grill
Y.Y.H.y.,Normal-Grill
W.X+,Normal-Grill
"Y,G,",Normal-Grill
X.,Normal-Grill
w.w.,Normal-Grill
"H.Y,H,h,h,h",Normal-Grill
X.,Normal-Grill
Z.Z.Z.Z.,Normal-Grill
H*Y.,Normal-Grill
S*,Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
A.S.,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
.S.S*S.r.S.,Botnet-TCP-Attempt-SPAM
R.S.S*,Botnet-TCP-Attempt-SPAM
*a*a*a*a*a*,Botnet-UDP-DNS
".b.B.r.S.s,",Botnet-TCP-Attempt-SPAM
a*R+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S*s*A*S+S.r,Botnet-TCP-Attempt-SPAM
s*R+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"A.S.S*s*S,R",Botnet-TCP-Attempt-SPAM
R.R0,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
a.,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
r.S.,Botnet-TCP-Attempt-SPAM
R*s*s+s*,Botnet-TCP-Attempt-SPAM
s*r*,Botnet-TCP-Attempt-SPAM
"s*S,R.R*r*",Botnet-TCP-Attempt-SPAM
"*S,R.S.S*R,",Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
S.A.S*r*B*s,Botnet-TCP-Attempt-SPAM
r.a.a.r.,Botnet-TCP-Attempt-SPAM
",b,b,b,b,b,",Botnet-TCP-Attempt-SPAM
",b,b,b,b,b,",Botnet-TCP-Attempt-SPAM
R.S.S*S.r.S,Botnet-TCP-Attempt-SPAM
S.A.,Botnet-TCP-Attempt-SPAM
R.S*s0,Botnet-TCP-Attempt-SPAM
"r*s+r*R,",Botnet-TCP-Attempt-SPAM
"S0S,R.",Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
s*r*r*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
*S.A.S.R*r*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"R,S.",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
B*B*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
A.S*,Botnet-TCP-Attempt-SPAM
s*b*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"s*a*S,R.S.",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"R.S,R.S.",Botnet-TCP-Attempt-SPAM
"S+S,S.R*s+s",Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
*r+s+S.A.S*,Botnet-TCP-Attempt-SPAM
r*A*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
b*r0,Botnet-TCP-Attempt-SPAM
S+R*,Botnet-TCP-Attempt-SPAM
"A*S,R.S.R*",Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
s+R*,Botnet-TCP-Attempt-SPAM
S0R+,Botnet-TCP-Attempt-SPAM
S.R*s*,Botnet-TCP-Attempt-SPAM
S+s*r+,Botnet-TCP-Attempt-SPAM
S.S*s*s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S.r.S*,Botnet-TCP-Attempt-SPAM
S.r.S.,Botnet-TCP-Attempt-SPAM
R0S+r+,Botnet-TCP-Attempt-SPAM
s+R*,Botnet-TCP-Attempt-SPAM
"r*R,R*R+R0S",Botnet-TCP-Attempt-SPAM
a*s*r*B*A*,Botnet-TCP-Attempt-SPAM
S*R*a*R+,Botnet-TCP-Attempt-SPAM
s*A*s*r*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"s*R,R.R*",Botnet-TCP-Attempt-SPAM
"R,R.R.R.R.",Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
"S,R.S.R+",Botnet-TCP-Attempt-SPAM
"S.s,S+s*S.R",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
"S*s*s*B*R,R",Botnet-TCP-Attempt-SPAM
"r.S+s+S,R.S",Botnet-TCP-Attempt-SPAM
*S.r.S*r*A*,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
R.R0,Botnet-TCP-Attempt-SPAM
".S,S*R,R.r.",Botnet-TCP-Attempt-SPAM
.S.S+r*r*s+,Botnet-TCP-Attempt-SPAM
"S,R.",Botnet-TCP-Attempt-SPAM
R*S+R*,Botnet-TCP-Attempt-SPAM
",b,b,b,b,b,",Botnet-TCP-Attempt-SPAM
"R.R,r+R*",Botnet-TCP-Attempt-SPAM
"S,R.S,s+S,R",Botnet-TCP-Attempt-SPAM
R+r+r+S*r+s,Botnet-TCP-Attempt-SPAM
"s+S*s*A*S,R",Botnet-TCP-Attempt-SPAM
.r.R*r+r*r*,Botnet-TCP-Attempt-SPAM
B*R0,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"r,S+",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*S.,Botnet-TCP-Attempt-SPAM
"A.S.s,b,R*",Botnet-TCP-Attempt-SPAM
",R.S.s,b,S,",Botnet-TCP-Attempt-SPAM
"b,b,a,b,b,b",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
",R.R+s*S0S.",Botnet-TCP-Attempt-SPAM
A.S.,Botnet-TCP-Attempt-SPAM
S.A.S0,Botnet-TCP-Attempt-SPAM
"R.S,R.S.",Botnet-TCP-Attempt-SPAM
S.R.S.,Botnet-TCP-Attempt-SPAM
".S,R.S.S*r*",Botnet-TCP-Attempt-SPAM
r*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
".S.S,S*s+B+",Botnet-TCP-Attempt-SPAM
S.R*s+s*s*S,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
*s*s*r*r+S*,Botnet-TCP-Attempt-SPAM
S+r*s*S.S+r,Botnet-TCP-Attempt-SPAM
s*r*R*,Botnet-TCP-Attempt-SPAM
s*r*r*r*,Botnet-TCP-Attempt-SPAM
r*B*,Botnet-TCP-Attempt-SPAM
"*r*S,R.R*A*",Botnet-TCP-Attempt-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
R.S*r*s*r*,Botnet-TCP-Attempt-SPAM
b*r*,Botnet-TCP-Attempt-SPAM
s*S+S*A*,Botnet-TCP-Attempt-SPAM
r0,Botnet-TCP-Attempt-SPAM
r*s*s*S.R*R,Botnet-TCP-Attempt-SPAM
"s,b,S+r*r*b",Botnet-TCP-Attempt-SPAM
S*S.A.S*R+,Botnet-TCP-Attempt-SPAM
S*R*R+,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
R.S.,Botnet-TCP-Attempt-SPAM
"R.R+s,R.S.R",Botnet-TCP-Attempt-SPAM
"R+S.R+s+s,S",Botnet-TCP-Attempt-SPAM
"+s,s,b,R.R,",Botnet-TCP-Attempt-SPAM
",S+b+S,s,s+",Botnet-TCP-Attempt-SPAM
",s+S.A.R+s+",Botnet-TCP-Attempt-SPAM
"S+s+r+b+S,r",Botnet-TCP-Attempt-SPAM
"+s,s+s+s+B+",Botnet-TCP-Attempt-SPAM
",R.R+B+B+s+",Botnet-TCP-Attempt-SPAM
".S.s,R,s+B,",Botnet-TCP-Attempt-SPAM
"S,s,B,s+r+s",Botnet-TCP-Attempt-SPAM
"+s+S.S*R,R.",Botnet-TCP-Attempt-SPAM
",B,s+s,R.S+",Botnet-TCP-Attempt-SPAM
s+t+s+r+s+s,Botnet-TCP-Attempt-SPAM
"*S+B+s+s,s+",Botnet-TCP-Attempt-SPAM
"S,s,B,S+S,B",Botnet-TCP-Attempt-SPAM
R*B*,Botnet-TCP-Attempt-SPAM
"S,R*R0",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"S,S.r.S.",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
R.S.R*,Botnet-TCP-Attempt-SPAM
"R.S.s,b,",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
"s.r.S.s,S*r",Botnet-TCP-Attempt-SPAM
"S.a.S,R.S.S",Botnet-TCP-Attempt-SPAM
"+R*R,B,S.r.",Botnet-TCP-Attempt-SPAM
R*s*r*S+S*S,Botnet-TCP-Attempt-SPAM
"+S,R.S.S*r+",Botnet-TCP-Attempt-SPAM
r*s*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
B*S+s*,Botnet-TCP-Attempt-SPAM
r*r+R*s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
.S.S*s*S.R.,Botnet-TCP-Attempt-SPAM
".S.S*S.A.S,",Botnet-TCP-Attempt-SPAM
",S*S.R+s+r,",Botnet-TCP-Attempt-SPAM
.S*B+S.R.S+,Botnet-TCP-Attempt-SPAM
S0R*r*r*r+,Botnet-TCP-Attempt-SPAM
"S,R.S.S+S.r",Botnet-TCP-Attempt-SPAM
".S,S*S,B,R+",Botnet-TCP-Attempt-SPAM
R.R.r.A.,Botnet-TCP-Attempt-SPAM
s*s*R+S*s*S,Botnet-TCP-Attempt-SPAM
"*S+s*B*R,s,",Botnet-TCP-Attempt-SPAM
r*s*,Botnet-TCP-Attempt-SPAM
s+S*,Botnet-TCP-Attempt-SPAM
A.,Botnet-TCP-Attempt-SPAM
r.S.,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
S*R*s*,Botnet-TCP-Attempt-SPAM
S*S+,Botnet-TCP-Attempt-SPAM
"*S,R.S.R*r+",Botnet-TCP-Attempt-SPAM
s*r0S*,Botnet-TCP-Attempt-SPAM
"A.S,R.S.s,b",Botnet-TCP-Attempt-SPAM
.S+S*S.r.S.,Botnet-TCP-Attempt-SPAM
",h,H,h,H,h,",Botnet-TCP-CC-Not-Encrypted
"R,R*S,S*s*S",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
Y.,Normal-Stribrek
Z.z.Z.Z.,Normal-Stribrek
"U.U,U.R,R.U",Normal-Stribrek
"I.z.I.W.Y,z",Normal-Stribrek
"W.X,",Normal-Stribrek
Z.,Normal-Stribrek
.i.z.z.i.i.,Normal-Stribrek
Y.Y.X.,Normal-Stribrek
Z.i.Z0W.W.w,Normal-Stribrek
W.W.w.W+W.F,Normal-Stribrek
W.W+W.,Normal-Stribrek
"x,",Normal-Stribrek
",h,h,h,h,h,",Normal-Stribrek
"h,h,h,h,h,h",Normal-Stribrek
"Z,W+W.",Normal-Stribrek
"Z.w.W,W+W.f",Normal-Stribrek
